COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed
130412538,MVA   ,OPERATING UNDER INFLUENCE,21xx,B2,305,07/05/2013 01:47:00 AM,Unarmed,No,No,Last,2013,7,Friday,Part Two,766503.5125,2942490.996,WASHINGTON ST,KING BL,(42.32162135, -71.09200455),42.32162135, -71.09200455
130412795,IVMV  ,OPERATING UNDER INFLUENCE,21xx,C11,330,07/05/2013 04:52:00 AM,Unarmed,No,No,Last,2013,7,Friday,Part Two,774845.858,2938432.619,HANCOCK ST,,(42.31037135, -71.06123456),42.31037135, -71.06123456
130425106,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,181,07/10/2013 12:31:00 PM,Other,No,No,Day,2013,7,Wednesday,Part Two,773058.2678,2944769.968,MASSACHUSETTS AV,PROCTOR ST,(42.32778635, -71.06772456),42.32778635, -71.06772456
130440742,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,179,07/16/2013 07:07:00 PM,Unarmed,No,No,First,2013,7,Tuesday,Part Two,771738.9571,2946596.385,MASSACHUSETTS AV,MELNEA CASS BL,(42.33281635, -71.07256956),42.33281635, -71.07256956
130444127,ARREST,OPERATING UNDER INFLUENCE,21xx,D14,794,07/18/2013 01:15:00 AM,Other,No,No,Last,2013,7,Thursday,Part Two,754433.5091,2952431.179,GLENVILLE AV,,(42.34904741, -71.1364789),42.34904741, -71.1364789
130446544,MVANO ,OPERATING UNDER INFLUENCE,21xx,D14,760,07/18/2013 11:58:00 PM,Other,No,No,Last,2013,7,Thursday,Part Two,747269.6917,2953015.046,FAIRBANKS ST,,(42.35073029, -71.16297137),42.35073029, -71.16297137
130446698,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,64,07/19/2013 01:00:00 AM,Other,No,No,Last,2013,7,Friday,Part Two,772212.3098,2957037.798,CHARLES ST,,(42.36146134, -71.07062456),42.36146134, -71.07062456
130449506,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,69,07/20/2013 02:41:00 AM,Other,No,No,Last,2013,7,Saturday,Part Two,772238.7169,2955013.53,BEACON ST,,(42.35590635, -71.07056456),42.35590635, -71.07056456
130451975,MVAINJ,OPERATING UNDER INFLUENCE,21xx,B2,309,07/21/2013 03:04:00 AM,Unarmed,No,No,Last,2013,7,Sunday,Part Two,768539.9506,2942209.285,LAUREL ST,DALE ST,(42.32082135, -71.08447956),42.32082135, -71.08447956
130453738,ARREST,OPERATING UNDER INFLUENCE,21xx,D14,938,07/21/2013 09:53:00 PM,Unarmed,No,No,First,2013,7,Sunday,Part Two,752693.6724,2951062.621,FIDELIS WY,,(42.3453122, -71.14293624),42.3453122, -71.14293624
130454782,CARST ,OPERATING UNDER INFLUENCE,21xx,D4,165,07/22/2013 11:28:00 AM,Other,No,No,Day,2013,7,Monday,Part Two,774182.7413,2950406.094,E BERKELEY ST,,(42.34323635, -71.06345956),42.34323635, -71.06345956
130463771,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,586,07/26/2013 01:10:00 AM,Unarmed,No,No,Last,2013,7,Friday,Part Two,765102.7359,2946190.547,TREMONT ST,PARKER ST,(42.33179135, -71.09711955),42.33179135, -71.09711955
130463858,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B3,0,07/26/2013 02:11:00 AM,Other,No,No,Last,2013,7,Friday,Part Two,766932.4073,2923512.366,RIVER ST,,(42.26953722, -71.09075535),42.26953722, -71.09075535
130465226,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,118,07/26/2013 05:00:00 PM,Unarmed,No,No,First,2013,7,Friday,Part Two,773778.9577,2953244.745,TREMONT ST,STUART ST,(42.35103135, -71.06489957),42.35103135, -71.06489957
130466107,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,455,07/27/2013 12:41:00 AM,Unarmed,No,No,Last,2013,7,Saturday,Part Two,770375.6239,2935509.238,WASHINGTON ST,LYNNVILLE TR,(42.30241135, -71.07781456),42.30241135, -71.07781456
130470113,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B2,0,07/28/2013 06:47:00 PM,Unarmed,No,No,First,2013,7,Sunday,Part Two,767169.6641,2943153.802,DALE ST,WASHINGTON AV,(42.32343136, -71.08952955),42.32343136, -71.08952955
130472957,MVAINJ,OPERATING UNDER INFLUENCE,21xx,C11,344,07/29/2013 10:20:00 PM,Unarmed,No,No,First,2013,7,Monday,Part Two,771872.0152,2934620.21,BOWDOIN ST,WESTVILLE ST,(42.29995136, -71.07229956),42.29995136, -71.07229956
130480890,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,0,08/02/2013 02:57:00 AM,Other,No,No,Last,2013,8,Friday,Part Two,772210.4703,2946123.176,MASSACHUSETTS AV,,(42.33151135, -71.07083456),42.33151135, -71.07083456
130486859,ARREST,OPERATING UNDER INFLUENCE,21xx,D14,786,08/04/2013 03:42:00 PM,Unarmed,No,No,Day,2013,8,Sunday,Part Two,753214.6516,2951356.038,COMMONWEALTH AV,WASHINGTON ST,(42.34611135, -71.14100453),42.34611135, -71.14100453
130486962,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,331,08/04/2013 04:36:00 PM,Unarmed,No,No,First,2013,8,Sunday,Part Two,772760.1686,2939124.445,COLUMBIA RD,,(42.31229893, -71.06893245),42.31229893, -71.06893245
130492857,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,824,08/07/2013 12:39:00 AM,Other,No,No,Last,2013,8,Wednesday,Part Two,782519.1161,2963444.011,PRINCETON ST,PUTNAM ST,(42.37889134, -71.03235957),42.37889134, -71.03235957
130493038,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,330,08/07/2013 03:07:00 AM,Unarmed,No,No,Last,2013,8,Wednesday,Part Two,769143.9365,2937055.623,CASTLEGATE RD,NORMANDY ST,(42.30667136, -71.08233956),42.30667136, -71.08233956
130498993,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,235,08/09/2013 04:48:00 PM,Other,No,No,First,2013,8,Friday,Part Two,776027.6618,2942381.815,DORCHESTER AV,,(42.32119135, -71.05678956),42.32119135, -71.05678956
130500356,ARREST,OPERATING UNDER INFLUENCE,21xx,D14,776,08/10/2013 05:57:00 AM,Unarmed,No,No,Last,2013,8,Saturday,Part Two,751022.1944,2951037.152,UNION ST,,(42.34526135, -71.14911953),42.34526135, -71.14911953
130504724,IVPER ,OPERATING UNDER INFLUENCE,21xx,E18,495,08/12/2013 12:29:00 AM,Unarmed,No,No,Last,2013,8,Monday,Part Two,758629.3777,2921223.411,HYDE PARK AV,,(42.26336136, -71.12146955),42.26336136, -71.12146955
130504858,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,247,08/12/2013 02:50:00 AM,Unarmed,No,No,Last,2013,8,Monday,Part Two,776048.9816,2941401.62,DORCHESTER AV,E COTTAGE ST,(42.31850135, -71.05672957),42.31850135, -71.05672957
130504886,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B3,565,08/12/2013 03:29:00 AM,Unarmed,No,No,Last,2013,8,Monday,Part Two,766025.7127,2930091.008,MORTON ST,HARVARD ST,(42.28760136, -71.09398956),42.28760136, -71.09398956
130504940,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B2,593,08/12/2013 04:50:00 AM,Unarmed,No,No,Last,2013,8,Monday,Part Two,761800.6933,2948070.202,BROOKLINE AV,FRANCIS ST,(42.33699135, -71.10929955),42.33699135, -71.10929955
130505948,ARREST,OPERATING UNDER INFLUENCE,21xx,C6,915,08/12/2013 03:00:00 PM,Unarmed,No,No,Day,2013,8,Monday,Part Two,777008.3578,2946187.901,OLD COLONY AV,DORCHESTER ST,(42.33162135, -71.05308957),42.33162135, -71.05308957
130516794,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,437,08/16/2013 11:57:00 PM,Unarmed,No,No,Last,2013,8,Friday,Part Two,770134.8989,2930296.789,WOODROW AV,MILTON AV,(42.28811136, -71.07879956),42.28811136, -71.07879956
130517245,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,330,08/17/2013 04:41:00 AM,Unarmed,No,No,Last,2013,8,Saturday,Part Two,768865.2485,2939284.538,WARREN ST,ELM HILL PK,(42.31279136, -71.08332956),42.31279136, -71.08332956
130518903,FIGHT ,OPERATING UNDER INFLUENCE,21xx,B3,428,08/17/2013 09:47:00 PM,Unarmed,No,No,First,2013,8,Saturday,Part Two,767938.4574,2927917.299,MORTON ST,NORFOLK ST,(42.28161136, -71.08695956),42.28161136, -71.08695956
130519718,UNK   ,OPERATING UNDER INFLUENCE,21xx,C6,174,08/18/2013 05:51:00 AM,Unarmed,No,No,Last,2013,8,Sunday,Part Two,775965.5133,2945495.516,DORCHESTER AV,,(42.32973635, -71.05695956),42.32973635, -71.05695956
130521763,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,350,08/19/2013 01:06:00 AM,Other,No,No,Last,2013,8,Monday,Part Two,775896.7749,2939201.52,DORCHESTER AV,,(42.31246635, -71.05733456),42.31246635, -71.05733456
130524210,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,488,08/20/2013 02:40:00 AM,Other,No,No,Last,2013,8,Tuesday,Part Two,766098.2462,2922813.844,BLUE HILL AV,RIVER ST,(42.26763137, -71.09384956),42.26763137, -71.09384956
130531320,MVA   ,OPERATING UNDER INFLUENCE,21xx,B3,435,08/22/2013 10:46:00 PM,Unarmed,No,No,First,2013,8,Thursday,Part Two,770673.1852,2930332.251,PEACEVALE RD,NORFOLK ST,(42.28820136, -71.07680956),42.28820136, -71.07680956
130531482,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,302,08/23/2013 12:40:00 AM,Unarmed,No,No,Last,2013,8,Friday,Part Two,764798.2033,2943678.217,CENTRE ST,COLUMBUS AV,(42.32490136, -71.09828955),42.32490136, -71.09828955
130531707,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,418,08/23/2013 03:57:00 AM,Other,No,No,Last,2013,8,Friday,Part Two,770478.3638,2927873.256,SELDEN ST,,(42.28145637, -71.07757457),42.28145637, -71.07757457
130533394,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,339,08/23/2013 08:55:00 PM,Other,No,No,First,2013,8,Friday,Part Two,774485.4232,2937774.803,CHURCH ST,WINTER ST,(42.30857136, -71.06257957),42.30857136, -71.06257957
130534276,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,329,08/24/2013 04:47:00 AM,Unarmed,No,No,Last,2013,8,Saturday,Part Two,769559.5373,2937804.732,NORMANDY ST,OLDFIELDS RD,(42.30872136, -71.08078956),42.30872136, -71.08078956
130535318,IVMV  ,OPERATING UNDER INFLUENCE,21xx,B2,311,08/24/2013 02:30:00 PM,Unarmed,No,No,Day,2013,8,Saturday,Part Two,768975.1904,2940586.072,WARREN ST,QUINCY ST,(42.31636136, -71.08289956),42.31636136, -71.08289956
130535723,VIOMVL,OPERATING UNDER INFLUENCE,21xx,B2,316,08/24/2013 08:51:00 PM,Unarmed,No,No,First,2013,8,Saturday,Part Two,766357.6949,2939330.734,HOMESTEAD ST,HAROLD ST,(42.31295136, -71.09259956),42.31295136, -71.09259956
130536031,TSTOP ,OPERATING UNDER INFLUENCE,21xx,E5,727,08/24/2013 10:50:00 PM,Unarmed,No,No,First,2013,8,Saturday,Part Two,745220.4708,2927724.649,VFW PY,,(42.28135391, -71.1709132),42.28135391, -71.1709132
130536490,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,0,08/25/2013 02:37:00 AM,Other,No,No,Last,2013,8,Sunday,Part Two,773717.34,2952870.892,TREMONT ST,,(42.35000634, -71.06513456),42.35000634, -71.06513456
130536540,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B2,321,08/25/2013 03:21:00 AM,Other,No,No,Last,2013,8,Sunday,Part Two,769567.4369,2938949.064,BLUE HILL AV,INTERVALE ST,(42.31186136, -71.08073956),42.31186136, -71.08073956
130543190,MVA   ,OPERATING UNDER INFLUENCE,21xx,C6,179,08/28/2013 03:43:00 AM,Other,No,No,Last,2013,8,Wednesday,Part Two,771747.2212,2946370.984,MELNEA CASS BL,MASSACHUSETTS AV,(42.33219773, -71.07254317),42.33219773, -71.07254317
130580250,INJOFF,OPERATING UNDER INFLUENCE,21xx,D4,270,08/28/2013 03:43:00 AM,Unarmed,No,No,Last,2013,8,Wednesday,Part Two,,,MELNEA CASS BL,MASSACHUSETTS AV,(0.0, 0.0),0.0, 0.0
130549990,MVAINJ,OPERATING UNDER INFLUENCE,21xx,A15,60,08/30/2013 09:52:00 PM,Other,No,No,First,2013,8,Friday,Part Two,774380.2146,2961715.336,WARREN ST,,(42.37426634, -71.06251456),42.37426634, -71.06251456
130550391,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B2,290,08/31/2013 01:05:00 AM,Unarmed,No,No,Last,2013,8,Saturday,Part Two,765102.7359,2946190.547,PARKER ST,TREMONT ST,(42.33179135, -71.09711955),42.33179135, -71.09711955
130553696,ARREST,OPERATING UNDER INFLUENCE,21xx,D4,273,09/01/2013 01:49:00 PM,Unarmed,No,No,Day,2013,9,Sunday,Part Two,769187.3158,2948626.35,CAMDEN ST,TREMONT ST,(42.33842135, -71.08196956),42.33842135, -71.08196956
130556225,TSTOP ,OPERATING UNDER INFLUENCE,21xx,E18,492,09/02/2013 04:28:00 PM,Unarmed,No,No,First,2013,9,Monday,Part Two,760532.4454,2921794.965,WESTMINSTER ST,,(42.26490636, -71.11442955),42.26490636, -71.11442955
130556465,MVADD ,OPERATING UNDER INFLUENCE,21xx,B2,586,09/02/2013 06:15:00 PM,Other,No,No,First,2013,9,Monday,Part Two,764200.2375,2945479.315,CHEROKEE ST,HILLSIDE ST,(42.32985135, -71.10046955),42.32985135, -71.10046955
130562632,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,713,09/05/2013 02:55:00 AM,Other,No,No,Last,2013,9,Thursday,Part Two,748998.7127,2920442.909,WASHINGTON ST,GROVE ST,(42.26133137, -71.15705954),42.26133137, -71.15705954
130564546,MVANO ,OPERATING UNDER INFLUENCE,21xx,C11,257,09/05/2013 08:42:00 PM,Other,No,No,First,2013,9,Thursday,Part Two,774144.3198,2939706.043,CUSHING AV,,(42.31387556, -71.06380408),42.31387556, -71.06380408
130567761,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,21,09/07/2013 02:30:00 AM,Other,No,No,Last,2013,9,Saturday,Part Two,782249.5338,2961849.971,MARION ST,CHELSEA ST,(42.37452134, -71.03338957),42.37452134, -71.03338957
130569996,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,428,09/08/2013 01:04:00 AM,Unarmed,No,No,Last,2013,9,Sunday,Part Two,767545.9946,2927372.413,NORFOLK ST,ELIZABETH ST,(42.28012136, -71.08841956),42.28012136, -71.08841956
130571248,MVADD ,OPERATING UNDER INFLUENCE,21xx,B3,463,09/08/2013 05:16:00 PM,Other,No,No,First,2013,9,Sunday,Part Two,767893.0389,2933944.638,BLUE HILL AV,AMERICAN LEGION HY,(42.29815136, -71.08701956),42.29815136, -71.08701956
130576861,TSTOP ,OPERATING UNDER INFLUENCE,21xx,C11,254,09/11/2013 12:52:00 AM,Unarmed,No,No,Last,2013,9,Wednesday,Part Two,775604.469,2937408.856,FREEPORT ST,DORCHESTER AV,(42.30755136, -71.05844957),42.30755136, -71.05844957
130583723,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,30,09/13/2013 06:47:00 PM,Other,No,No,First,2013,9,Friday,Part Two,782108.8188,2960898.037,ORLEANS ST,PORTER ST,(42.37191134, -71.03392957),42.37191134, -71.03392957
130586637,MVA   ,OPERATING UNDER INFLUENCE,21xx,E18,501,09/14/2013 10:43:00 PM,Other,No,No,First,2013,9,Saturday,Part Two,759213.608,2926783.434,HYDE PARK AV,CANTERBURY ST,(42.27861137, -71.11921955),42.27861137, -71.11921955
130589386,IVMV  ,OPERATING UNDER INFLUENCE,21xx,B2,329,09/16/2013 03:32:00 AM,Other,No,No,Last,2013,9,Monday,Part Two,769004.3297,2937945.957,BLUE HILL AV,,(42.30911635, -71.08283956),42.30911635, -71.08283956
130596269,HITRUN,OPERATING UNDER INFLUENCE,21xx,C11,383,09/18/2013 10:09:00 PM,Unarmed,No,No,First,2013,9,Wednesday,Part Two,777017.4773,2928436.8,GALLIVAN BL,ROCKNE AV,(42.28291136, -71.05339957),42.28291136, -71.05339957
130599026,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,463,09/20/2013 12:58:00 AM,Other,No,No,Last,2013,9,Friday,Part Two,767893.0389,2933944.638,AMERICAN LEGION HY,BLUE HILL AV,(42.29815136, -71.08701956),42.29815136, -71.08701956
130605572,TSTOP ,OPERATING UNDER INFLUENCE,21xx,A1,0,09/22/2013 04:53:00 PM,Unarmed,No,No,First,2013,9,Sunday,Part Two,777244.3408,2957116.52,ATLANTIC AV,,(42.36160634, -71.05200456),42.36160634, -71.05200456
130618400,MVAINJ,OPERATING UNDER INFLUENCE,21xx,A7,7,09/28/2013 02:40:00 AM,Unarmed,No,No,Last,2013,9,Saturday,Part Two,790098.5989,2966620.932,BENNINGTON ST,,(42.38749134, -71.00423958),42.38749134, -71.00423958
130620501,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,260,09/29/2013 01:06:00 AM,Unarmed,No,No,Last,2013,9,Sunday,Part Two,772031.5819,2940016.318,MAGNOLIA ST,,(42.31475635, -71.07160956),42.31475635, -71.07160956
130631158,MVADD ,OPERATING UNDER INFLUENCE,21xx,B2,290,10/03/2013 05:27:00 PM,Other,No,No,First,2013,10,Thursday,Part Two,766923.848,2945945.783,MALCOLM X BL,,(42.33109591, -71.09038894),42.33109591, -71.09038894
130636830,MVA   ,OPERATING UNDER INFLUENCE,21xx,C11,334,10/06/2013 12:56:00 AM,Other,No,No,Last,2013,10,Sunday,Part Two,774453.4418,2938736.722,HANCOCK ST,CAMERON ST,(42.31121136, -71.06267957),42.31121136, -71.06267957
130646108,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B3,566,10/10/2013 01:22:00 AM,Other,No,No,Last,2013,10,Thursday,Part Two,767304.6314,2931412.698,BLUE HILL AV,WESTVIEW ST,(42.29121136, -71.08923956),42.29121136, -71.08923956
130650323,VANIP ,OPERATING UNDER INFLUENCE,21xx,B2,257,10/11/2013 07:51:00 PM,Other,No,No,First,2013,10,Friday,Part Two,773509.1104,2940335.175,HANCOCK ST,,(42.31561081, -71.06614075),42.31561081, -71.06614075
130653044,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,473,10/13/2013 01:10:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,762304.0055,2924751.208,CUMMINS HY,,(42.27299636, -71.10783455),42.27299636, -71.10783455
130652935,ARREST,OPERATING UNDER INFLUENCE,21xx,B2,326,10/13/2013 12:19:00 PM,Unarmed,No,No,Day,2013,10,Sunday,Part Two,770798.0365,2939512.715,PERTH ST,QUINCY ST,(42.31339135, -71.07617956),42.31339135, -71.07617956
130654966,MVA   ,OPERATING UNDER INFLUENCE,21xx,B3,439,10/14/2013 12:43:00 AM,Other,No,No,Last,2013,10,Monday,Part Two,767634.6963,2931044.489,STRATTON ST,,(42.2901966, -71.08802624),42.2901966, -71.08802624
130655145,HITRUN,OPERATING UNDER INFLUENCE,21xx,B3,466,10/14/2013 03:40:00 AM,Other,No,No,Last,2013,10,Monday,Part Two,766220.7783,2929472.419,BAIRD ST,MORTON ST,(42.28590136, -71.09327956),42.28590136, -71.09327956
130667657,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,255,10/19/2013 04:50:00 PM,Unarmed,No,No,First,2013,10,Saturday,Part Two,775694.0122,2937943.142,DORCHESTER AV,,(42.30901619, -71.05810831),42.30901619, -71.05810831
130671139,MVACC ,OPERATING UNDER INFLUENCE,21xx,B2,325,10/21/2013 12:35:00 PM,Other,No,No,Day,2013,10,Monday,Part Two,770207.299,2940282.369,BLUE HILL AV,DOVE ST,(42.31551136, -71.07834956),42.31551136, -71.07834956
130672650,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,21,10/22/2013 02:30:00 AM,Other,No,No,Last,2013,10,Tuesday,Part Two,782492.2856,2962423.457,BROOKS ST,MORRIS ST,(42.37609134, -71.03247958),42.37609134, -71.03247958
130677214,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,824,10/24/2013 02:00:00 AM,Unarmed,No,No,Last,2013,10,Thursday,Part Two,784191.208,2964007.175,SARATOGA ST,NEPTUNE RD,(42.38041134, -71.02615958),42.38041134, -71.02615958
130681846,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,69,10/26/2013 01:00:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,772547.7636,2955100.727,BEACON ST,CHARLES ST,(42.35614135, -71.06941956),42.35614135, -71.06941956
130682035,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,26,10/26/2013 03:00:00 AM,Other,No,No,Last,2013,10,Saturday,Part Two,780630.1595,2964997.143,MERIDIAN ST,,(42.38318134, -71.03931956),42.38318134, -71.03931956
130683607,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,435,10/26/2013 08:05:00 PM,Unarmed,No,No,First,2013,10,Saturday,Part Two,770433.7566,2929619.983,EDSON ST,,(42.2862501, -71.07770745),42.2862501, -71.07770745
130692467,MVPED1,OPERATING UNDER INFLUENCE,21xx,D14,816,10/31/2013 12:41:00 AM,Other,No,No,Last,2013,10,Thursday,Part Two,755375.1633,2955315.62,LINCOLN ST,FRANKLIN ST,(42.35695135, -71.13294954),42.35695135, -71.13294954
130697483,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,426,11/02/2013 02:06:00 AM,Other,No,No,Last,2013,11,Saturday,Part Two,766461.2137,2923125.834,RIVER ST,,(42.26848274, -71.09250305),42.26848274, -71.09250305
130701184,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,340,11/03/2013 10:06:00 PM,Other,No,No,First,2013,11,Sunday,Part Two,773703.9466,2936609.337,DRAPER ST,,(42.30538422, -71.06549055),42.30538422, -71.06549055
130708254,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,254,11/07/2013 01:50:00 AM,Unarmed,No,No,Last,2013,11,Thursday,Part Two,775694.0122,2937943.142,DORCHESTER AV,,(42.30901619, -71.05810831),42.30901619, -71.05810831
130710318,MVANO ,OPERATING UNDER INFLUENCE,21xx,C6,226,11/07/2013 11:53:00 PM,Unarmed,No,No,Last,2013,11,Thursday,Part Two,782354.6862,2947076.582,E 5TH ST,M ST,(42.33398135, -71.03329958),42.33398135, -71.03329958
130712838,MVAINJ,OPERATING UNDER INFLUENCE,21xx,B2,584,11/09/2013 02:05:00 AM,Other,No,No,Last,2013,11,Saturday,Part Two,763971.8476,2944435.821,WENSLEY ST,,(42.32699089, -71.10133221),42.32699089, -71.10133221
130714340,TRAUMA,OPERATING UNDER INFLUENCE,21xx,A15,54,11/09/2013 08:50:00 PM,Other,No,No,First,2013,11,Saturday,Part Two,773167.7925,2962878.97,MAIN ST,,(42.37747634, -71.06697956),42.37747634, -71.06697956
130714891,MVA   ,OPERATING UNDER INFLUENCE,21xx,B2,258,11/10/2013 01:46:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,772162.7988,2941928.534,DUDLEY ST,,(42.32000174, -71.07108886),42.32000174, -71.07108886
130714964,MVA   ,OPERATING UNDER INFLUENCE,21xx,D14,797,11/10/2013 02:28:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,759485.7513,2953318.393,COMMONWEALTH AV,,(42.35142135, -71.11777454),42.35142135, -71.11777454
130725052,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,25,11/15/2013 02:00:00 AM,Unarmed,No,No,Last,2013,11,Friday,Part Two,781501.218,2964797.782,CONDOR ST,BROOKS ST,(42.38262134, -71.03609957),42.38262134, -71.03609957
130729123,IVPER ,OPERATING UNDER INFLUENCE,21xx,D4,170,11/16/2013 10:06:00 PM,Unarmed,No,No,First,2013,11,Saturday,Part Two,770521.0048,2947925.937,MASSACHUSETTS AV,WASHINGTON ST,(42.33648135, -71.07704956),42.33648135, -71.07704956
130730645,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,681,11/17/2013 05:23:00 PM,Unarmed,No,No,First,2013,11,Sunday,Part Two,754515.6208,2926773.871,WASHINGTON ST,BEECH ST,(42.27864136, -71.13657954),42.27864136, -71.13657954
130731301,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B3,0,11/18/2013 01:50:00 AM,Unarmed,No,No,Last,2013,11,Monday,Part Two,767625.554,2932751.679,BLUE HILL AV,TALBOT AV,(42.29488136, -71.08802956),42.29488136, -71.08802956
130732692,MVADD ,OPERATING UNDER INFLUENCE,21xx,C11,397,11/18/2013 05:39:00 PM,Other,No,No,First,2013,11,Monday,Part Two,773263.3193,2931270.883,WAINWRIGHT ST,LITHGOW ST,(42.29074136, -71.06721957),42.29074136, -71.06721957
130733335,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,332,11/19/2013 12:24:00 AM,Unarmed,No,No,Last,2013,11,Tuesday,Part Two,773938.7598,2939270.416,HANCOCK ST,,(42.31268306, -71.0645723),42.31268306, -71.0645723
130744476,TSTOP ,OPERATING UNDER INFLUENCE,21xx,A7,17,11/24/2013 02:13:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,783307.2358,2963843.755,PRINCETON ST,,(42.37997634, -71.02943457),42.37997634, -71.02943457
130747437,ARREST,OPERATING UNDER INFLUENCE,21xx,C11,388,11/25/2013 04:59:00 PM,Unarmed,No,No,First,2013,11,Monday,Part Two,773866.0762,2927412.885,GALLIVAN BL,DORCHESTER AV,(42.28014636, -71.06506456),42.28014636, -71.06506456
130752496,ARREST,OPERATING UNDER INFLUENCE,21xx,E18,520,11/28/2013 12:30:00 AM,Unarmed,No,No,Last,2013,11,Thursday,Part Two,758093.2583,2919418.98,HYDE PARK AV,,(42.25841636, -71.12347955),42.25841636, -71.12347955
130753799,ILLPRK,OPERATING UNDER INFLUENCE,21xx,E5,679,11/29/2013 06:30:00 AM,Unarmed,No,No,Last,2013,11,Friday,Part Two,756061.5141,2929754.191,CORINTH ST,BELGRADE AV,(42.28680137, -71.13081955),42.28680137, -71.13081955
130755484,ARREST,OPERATING UNDER INFLUENCE,21xx,B3,470,11/30/2013 12:28:00 AM,Other,No,No,Last,2013,11,Saturday,Part Two,766025.7127,2930091.008,HARVARD ST,MORTON ST,(42.28760136, -71.09398956),42.28760136, -71.09398956
130756093,ARREST,OPERATING UNDER INFLUENCE,21xx,A7,10,11/30/2013 10:47:00 AM,Other,No,No,Day,2013,11,Saturday,Part Two,789427.6918,2966310.918,BENNINGTON ST,SARATOGA ST,(42.38665134, -71.00672958),42.38665134, -71.00672958
130756177,ARREST,OPERATING UNDER INFLUENCE,21xx,E5,694,11/30/2013 11:31:00 AM,Other,No,No,Day,2013,11,Saturday,Part Two,747644.7012,2932184.61,VFW PY,,(42.29356636, -71.16188953),42.29356636, -71.16188953
130757790,ARREST,OPERATING UNDER INFLUENCE,21xx,A15,59,12/01/2013 05:30:00 AM,Other,No,No,Last,2013,12,Sunday,Part Two,771045.7843,2965380.378,SEVER ST,,(42.38436951, -71.07478681),42.38436951, -71.07478681
130758960,MVADD ,OPERATING UNDER INFLUENCE,21xx,C11,354,12/01/2013 08:51:00 PM,Unarmed,No,No,First,2013,12,Sunday,Part Two,776000.8359,2934007.184,ADAMS ST,GIBSON ST,(42.29821136, -71.05704957),42.29821136, -71.05704957
